platform,text,Sentiment
Facebook,"Hoy Línea Abierta en VIVO, llama, critica, comparte propuestas, participa, expresa tu opinión, únete a los mexicanos activos, habla POR MÉXICO

MARK STAROSELSKY EN VIVO

HABLANDO CLARO ¡NO TE LO PUEDES PERDER!

¿NOS QUIERES PATROCINAR? Ayúdanos en PATREON:

https://www.patreon.com/HablandoClaroConMarkStaroselsky

Donativos a HABLANDO CLARO vía Pay Pal:

PayPal: https://www.paypal.com/paypalme/MarkStaroselsky 

O a nuestra cuenta en BBVA:

BBVA: 4152-3140-5783-3066
Tu donativo es muy importante para seguir adelante con nuestra labor. ¡Muchas gracias!

Visítanos en:
Tik Tok: https://www.tiktok.com/@hablando.claro
Twitter:    https://twitter.com/MarkStaroselsky
Visítanos en Facebook: https://www.facebook.com/HablandoClaroConMark

MARK STAROSELSKY ¡EN VIVO!

♦️Noticias de último momento
♦️El acontecer nacional
♦️Lo más relevante de México y el Mundo
♦️Mark Staroselsky EN VIVO
Plática abierta, plática honesta, plática informada.
Hoy, en vivo, participa, da tu opinión, levanta la voz, no te quedes callado.

@#eltiorichieltiorichi  @RicardoBSalinas   #xochitl #xochitlgalvez #xochitlva #fuerzarosa #claronautas #xóchitlgálvez #pan #pri #INE #amlo #amlohoy #noticias #noticiasenvivo  #consejeros  #srax #xochitl  #markstaroselsky  #derecha #elinenosetoca  #hablandoclaroconmarkstar #markstaroselsky #FoxNews #xochitlpresidenta #xochitlgalvez @accionnacional   #hablandoclaroconmarkstar  #claudiamlo  #hablandoconmark  #xochitlgalvez 

HABLANDO CLARO CON MARK STAROSELSKY es un medio independiente, no pertenecemos a ningún Partido Político o empresa alguna. Somos un medio libre, sin compromisos con nadie, más que con la verdad.
*Nuestro trabajo depende de tu apoyo, conviértete en mecenas de 
Hablando Claro y ayúdanos así, a seguir con esta importante labor:

Derechos musicales: Librería YouTube
News Theme de Kevin MacLeod cuenta con una licencia Creative Commons Atribución 4.0. https://creativecommons.org/licenses/by/4.0/
Artista: http://incompetech.com/
News Theme 1 de Audionautix cuenta con una licencia Creative Commons Atribución 4.0. https://creativecommons.org/licenses/by/4.0/
Artista: http://audionautix.com/
News Theme 2 de Audionautix cuenta con una licencia Creative Commons Atribución 4.0. https://creativecommons.org/licenses/by/4.0/
Artista: http://audionautix.com/
Fiesta Jarocha - Jimena Contreras
Funeral in Sinaloa - Jimena Contreras
Girasol: Qincas Moreira
Mariachiando - Doug Maxwell_Jimmy Fontanez
Trimmed & Taught - Dan Lebowitz

News Theme 1 de Audionautix cuenta con una licencia Creative Commons Atribución 4.0. https://creativecommons.org/licenses/by/4.0/

¿Quieres crear transmisiones en vivo como esta? Echa un vistazo a StreamYard: https://streamyard.com/pal/d/6152607249465344",1
Facebook,🔴 Por supuesto que las mujeres también serán prioridad en el gobierno de Claudia Sheinbaum. 💜 #ClaudiaPresidenta #CuartaTransformación #4T #Mx,1
Facebook,"☕️ ¡Buenos días!  
📰 Portada de esnoticiahoy.com del 7 de febrero 2024

🔵4T apuesta por militarizar al país",2
Facebook,Como así 😳,2
Facebook,"Comunícate al +1 (844) 266-6456, Derecho Total es un medio independiente, no pertenecemos a ningún Partido Político o empresa alguna. Somos un medio libre, sin compromisos con nadie, más que con la verdad.

♦️El acontecer nacional
♦️Lo más relevante de México y el Mundo
♦️Milo Sanchez EN VIVO
Plática abierta, plática honesta, plática informada.
Hoy, en vivo, participa, da tu opinión, levanta la voz, no te quedes callado.

#ElenaChavez @#eltiorichieltiorichi  @RicardoBSalinas   #xochitl #xochitlgalvez #xochitlva #fuerzarosa  #xóchitlgálvez #pan #pri #INE #amlo #amlohoy #noticias #noticiasenvivo  #consejeros  #srax #xochitl   #derecha #elinenosetoca   #FoxNews #xochitlpresidenta #xochitlgalvez @accionnacional   #claudiamlo  #xochitlgalvez #derechototal #politica #consumidor #internacional #elpoderdetuvoz #programa #milosanchez #bukelecontralaspandillas #elsalvador #dolarabajo #eleccionesespaña #amlo 

*Nuestro trabajo depende de tu apoyo, conviértete en mecenas de Derecho Total y ayúdanos así, a seguir con esta importante labor.",2
Facebook,Claudia Sheinbaum afirma que el agua está garantizada en Ciudad de México pese a la sequía - CDMX - Ángel Metropolitano,1
Facebook,Este 1 de marzo tod@s al zócalo.,2
Facebook,. 🌞 GRACIAS SON⭕RA 1 y 2 de mayo #MxSinMiedo #XochitlVa #Sonora #XochitlGalvez,1
Facebook,"_Yo quiero que tengas energía limpia y barata._

_Te apoyaremos para que tengas paneles solares en tu casa y pagues menos en tu recibo de luz y cuides al planeta._
*Xóchitl Gálvez*

https://twitter.com/XochitlGalvez/status/1780314944828756159

Comparte en WA y da 👍y 🔁 en ✖️ 

_*#MXSinMiedo*_
_*#MéxicoVaConX*_

🇲🇽🩷🤞
*#XochitlVa* ❤️❌
_https://linktr.ee/XochitlVa2024_",1
Facebook,"🗳️🇲🇽 Así habría sido el voto de los mexicanos de acuerdo a género, edad e ingresos. En todos los ámbitos arrasó Sheinbaum. En donde la contienda ""se cerró"" un poco, entre Claudia y Xóchitl, fue de quienes ganan de 50 mil pesos o más; sin embargo, aquí también triunfó la virtual presidenta electa de la 4T. 🟠 Mientras que el mayor porcentaje de votantes de Jorge Álvarez Máynez los obtuvo en los jóvenes que tienen entre 18 y 29 años, de acuerdo con información de encuesta preelectoral de Áltica. ¿Qué opinas? 🔗: https://acortar.link/Eq75Ge:=:https://www.radioformula.com.mx/nacional/2024/6/4/quienes-votaron-por-sheinbaum-spoiler-clases-medias-altas-la-prefirieron-tambien-818912.html #RadioFórmulaMx #AbriendoLaConversación",2
Facebook,"Mario Di Constanzo. 🔴ATENCIÓN URGENTE🔴 Esto es una prueba REAL que muestra que el GOBIERNO ya se esta ROBANDO las Afores , el correo lo recibí hoy ! ⁦@lopezobrador_⁩ ⁦@Claudiashein⁩ ⁦⁦@CONSAR_mx⁩",0
Facebook,"#𝗣𝗥𝗘𝗦𝗜𝗗𝗘𝗡𝗧𝗘 | 𝗔𝗣𝗥𝗢𝗕𝗔𝗖𝗜𝗢́𝗡 𝗣𝗥𝗘𝗦𝗜𝗗𝗘𝗡𝗖𝗜𝗔𝗟 - 𝗝𝗨𝗟𝗜𝗢

▪️ Al 26 de Julio del 2024 y faltando 3 meses para que la virtual presidenta Claudia Sheinbaum tome protesta, registra un 68% de aprobación por parte del pueblo de #México.

▪️ En base a nuestra última encuesta de aprobación presidencial.

@seguidores",2
Facebook,"@seguidores @destacar 
SUMANDO ESFUERZOS #RocioNahle #RicardoAhuedBardahuil #ClaudiaSheinbaum #RodrigoCalderon Oscar Garrido #DistritoXI
#xalapaveracruz",2
Facebook,"#Guamúchil #Xochitl 🟥🟪🟨🟦 ¡¡ 𝗬 𝗫𝗢𝗖𝗛𝗜𝗧𝗟 𝗦𝗘 𝗣𝗨𝗦𝗢 𝗟𝗔 𝗗𝗘 𝗠𝗔𝗥𝗖𝗢 𝗔𝗡𝗧𝗢𝗡𝗜𝗢 !! ** Envía candidata al Gobierno de la República por la Alianza Fuerza y Corazón por México, sus mejores deseos de triunfo para Marco Antonio López González, candidato a la Presidencia Municipal de Salvador Alvarado. Esto en su visita, este pasado domingo a Sinaloa.",1
Facebook,"EN VIVO 🎥 🎬 ⏯️ 
Efrain Francisco Sánchez Manjarrez ®️
Desde los estudios de MCV Noticias en su programa #LaEsquinaDelMovimiento

Hoy, miércoles 1 de mayo acompáñame con mis amigos Don Gabriel Barquet Armenteros y Alfonso Rosado, por supuesto en Quintana Roo Newss Las de Playa El Grillo Quintanarroense Pedro Juárez Mauss Digital Jaque Mate Sin Filtro Live Quintana Roo 60 Segundos El Chaquiste Quintana Roo Vox QR 

#EfraínSánchez #PlayaDelCarmen #RivieraMaya #Solidaridad #Viral  #LiliCampos #EstefaniaMercado #SixtoCuevas #QuintanaRoo #EnVivo #PopularAhora #XochitlGalvez #ClaudiaSheinbaum #JorgeÁlvarezMáynez #CarnavalPlayaDelCarmen 

#QuintanaRooNewss",2
Facebook,"Durante estos días de campaña el recibimiento de la gente me ha dejado impactada, es increíble ver como cada día se suman más y más personas al proyecto naranja.
 Desde el campo hasta la ciudad caminaremos para reafirmar mi compromiso con los teapanecos, este día recorrimos, casa por casa el Ejido José María Morelos y Pavón, les agradezco mucho el tiempo que me brindaron a mis amigos y amigas el día de hoy.
Puedo decir que las personas están seguras en quien confiar, saben que soy una mujer de palabra y de compromiso, nuevamente muchas gracias mi querido #Teapa por seguir abriendo las puertas de sus hogares para recibirnos y escuchar nuestras propuestas.
#UnidosPorTeapa
#TeapaEnMovimiento
#LoNuevoVaEnSerio",1
Facebook,"‼️En punto de las 11:00 AM, #ClaudiaSheinbaum presentará parte de su gabinete, tres mujeres y tres hombres ¡Todos atentos! 👀",2
Facebook,"Y es lógico que para un sector de la población, todo esto sea una tontería porque para ellos lo correcto es que dejen obras tiradas que devalúen nuestra moneda que pisoteen los derechos laborales del pueblo..Se entiende perfectamente…. Ellos  nunca van a aceptar la realidad porque ellos traen una realidad en su mente..￼🤷🏻",0
Facebook,Claudia Sheinbaum Candidata a la Presidencia de México visitó el estado de Oaxaca para hacer proselitismo.,2
Facebook,. ❌🔴chitl en LOS CABOS🌞 miércoles 10 de enero #FuerzaRosa #XochitlGalvez #XochitlVa #FelizFinDeAMLO,2
Facebook,"🤽‍♀️Acapulco Express 🤽‍♀️
📢📢🏖🏖Últimos lugares 🏖🏖📢📢
🌻Viaje de 1 día 🌻
Incluye:
Transporte viaje redondo 🥳
Seguro del viajero 🌻
Coordinadora de grupo 🙋‍♀️
Costo por persona $750
 Visitamos ‼
🌻Puerto Márquez 

🚦Puntos de abordar 🌻🌻
🌻Santa Rosa de Lima ""LA BOMBA""
🌻Puente de San Mateo Atenco 
🌻Sendero
🌻Crisa
🌻Pilares 
🌻Liverpool 
🌻patio Toluca 
🌻price shoes 
🌻La carredana 
🌻Puente metepec 
🌻(Puntos sobre ruta sin problema)📢📢

Realiza abonos semanales o quincenales 🥰
De acuerdo a tus posibilidades 🌻
Únicamente el viaje tiene que estar liquidado 1 semana antes de la salida

🌻Reservaciones🌻
🙋‍♀️Personales 
📱Transferencias 
🖥Depositos

 Informes 🌻 Contáctanos ☎️
🌻WhatsApp  729-315-7598 Xochitl Karen Olivares Salvador 

Somos ⬇️🌻
Excursiones y viajes OlivaresS XK  
#viajemosjuntos #segurosydivertidostumejoropcion🌻",2
Facebook,"#YoConClaudia
Si las cosas siguen como hasta el
Día de hoy, el 2 de Junio Claudia Sheinbaum estaría ganando con 2.5 millones de votos más que AMLO en el 2018.
La primera mujer en llegar a la presidencia rompiendo el récord del más grande. 
Vaya momento de la historia que vivimos!",1
Facebook,HICIERON ENOJAR AL TIGRE ¡AMLO CONVOCA URGENTE REFORMA¡VA POR CAB3ZAS DEL PODER JUDICIAL! #AMLOHoy #noticias #PRIAN #PoderJudicial #4Transformacion #NoticiasHoy #política #ClaudiaPresidenta #fypツ #ULTIMAHORA #política #claudiasheinbaum #AMLO,0
Facebook,"El día jueves 25 de este mes tendremos nuestro arranque con un crucero donde se les hace la invitación a todos los compañeros amigos y familiares a apoyarnos.estaran los candidatos Ivette Pichardo08 y Enrique Figueroa Garcia 09

 #PichardoD8 #Pichard8 #MCPichardo #Distrito8 #DiputadaLocal #D8 #JrzDistrito8 #DiputadaJrz #MovimientoCiudadano #CiudadJuárez #Chihuahua #FosfoFosfo #LoNuevo #LoNuevoVaEnSerio #elfuturoesnaranjaa",1
Facebook,"Soy Horacio Ramirez un Zempoalteco convencido de que podemos construir un Nuevo Zempoala, ese Zempoala con el que todos y todas soñamos. Únete a este Movimiento, juntos pintaremos Zempoala de color Naranja. #Lonuevovaenserio #Llególahoradelcambio #llególahoradehoracio https://www.facebook.com/HoracioRamirezMx?mibextid=LQQJ4d",1
Facebook,"Mtra. María Milenia Córdoba Herrera aspirante a la Coordinación local  por el Distrito 9 de Perote por el Partido del Trabajo. 

Xalapa, Ver., 13 de enero de 2024.

""En entrevista para nuestro medio  la Lic Maria Milenia Córdoba Herrera, que es Secretaria General del Sindicato Unificador Magisterial, y aspirante a  Coordinadora Distrital de Perote por el Partido del Trabajo."" 

Buscamos contactarla sabiendo que la mtra. Es una luchadora social, cien por ciento de Izquierda, quién aspira legítimamente  representar a su distrito de Perote Veracruz por El Partido del Trabajo, le preguntamos:

<¿Por que ha decidido participar? >

 Amablemente nos menciona, ""soy  una mujer de  compromiso social, siempre he tenido base en el ambito social, hoy me encuentro militando en un partido de izquierda, un partido que me da la confianza de aspirar a  dirigir la Coordinacion Distrital de Perote, y he tenido el acercamiento con la gente, y me agrada mucho esta actividad.""

""Esto se da por mi arraigo a la zona, soy una persona nativa al tener un familiar muy importante. Porque mi madre es originaria del municipio de Altotonga, la maestra Delia Margarita Herrera Carballo.""

""Parte de mi vida ha transcurrido con el crecimiento en la región, y conozco cuáles son las principales necesidades de la zona, y en este momento se presenta  la oportunidad de aspirar a dirigir este distrito, y resalta ese entusiasmo. Siempre mi lucha ha sido en las calles, bajo una ideología con la cuál se puede cambiar y transformar la realidad, siempre apoyando desde mi trinchera, desde la Asociacion Civil Soledad Atzompa Omex, Organizacion Mexicana, quienes me invitan a participar en la organización que tiene presencia en todo el país,  hay lugares donde la gente no domina bien el español y por ello siempre es abusada, por la policia, o por otro tipo de autoridades, y siempre nos hemos hermanado  y luchado con ellos, también soy delegada nacional de la organizacion y nos hemos desplazado siempre a defender a los compañeros, a recuperar  sus recursos, su material como son los  muebles, pues logramos sean respetados,  para que tengan la oportunidad de poder subsistir.

Agrega, ""por otra parte en el ámbito educativo he participado desde hace 10 años, en el Sindicato Unificador Magisterial (Suma), que hoy estoy encabezando de una lucha magisterial, que surgió al defender los derechos de los trabajadores y quienes pertenecen al sindicato tienen una ideología de lucha, y somos una fraternidad entre nosotros, por que solamente nosotros podemos protegerlo, y eso me ha llevado a seguir luchando en las calles, a mi me apasiona ésto; entonces llego a un organismo social de izquierda, socialista, el Partido del Trabajo, con el cuál  me identifico, y se han defendido muchas causas.""

""Se da esta situación, para seguir trabajando desde otra trinchera más, también importante, es legislar para el  beneficio de la sociedad.""

Y agregó, ""es vital en lo que a mi respecta la parte educativa, es un tema que me fascina, porque soy maestra de profesión y he recorrido el municipio de las Minas, que es una congregacion del distrito, y realmente ahí las personas  están trabajando en situaciones deplorable, difíciles,  y es la esperanza de dar la oportunidad de ir cambiando; en la vida la familia  es un pilar de nuestra sociedad. Lo valioso es la oportunidad de cambiar y mejorar su cultura, sus tradiciones y sus  formas de vivir dónde para mi eso es primordial, por mi perfil docente, considero una prioridad importante  la educacion.""

Continúa,""la verdad pienso que un mensaje de este gobierno, es de un cambio en la sociedad, es un gobierno que ha realizado muchos cambios, el apoyo a la sociedad  sin intermediarios y llega el  recurso directo a la ciudadania, otro es, la oportunidad que nos da a las mujeres de participar y demostrar nuestra capacidad,  es un respeto que merecemos, estoy viendo una sociedad, que ya no se deja manipular por un apoyo económico, estamos cambiando la mentalidad, ya no se puede comprar el voto, y ni vender  la dignidad por unos cuantos pesos, y  es un cambio de mentalidad y de  sociedad.""
#internotasxalapa 
#PTveracruz
#ClaudiaSheinbaum
#xalapaveracruz",1
Facebook,"La seguridad en nuestro municipio es importante por eso estás iniciativas están diseñadas para mejorar la seguridad en cada comunidad, barrio y espacio público; trabajando en coordinación con el gobierno estatal y federal para asegurar la efectividad y el alcance de cada una de ellas. 
#XalatlacoSeguro #LoNuevoVaEnSerio #EsMomentoDeUnCambio 
🧡🍊👮‍♀️👮‍♂️",1
Facebook,"https://m.facebook.com/story.php?story_fbid=961595628667608&id=100044515386045&mibextid=Nif5oz
Otra vez se predice el futuro  desde arriba y gracias al apoyo de la gente....",2
Facebook,El día de ayer fue el #DebateINE y todos hablaron de eso... Pero ¿cuáles fueron las propuestas de los candidatos? 🔍🗳 #VeYVota2024,2
Facebook,"La transformación de nuestro municipio está garantizada con el Plan A-B-C X TEHUACÁN : Alejandro Barroso Chavez A: Armenta Gobernador. B: Barroso Presidente Municipal. C: Claudia Sheinbaum Presidenta de la República. Juntos lograremos que Tehuacán se pinte de guinda, el color de la esperanza y la transformación. El Dr. Alejandro Barroso siempre ha sido de izquierda. Porque ser de izquierda significa estar al servicio de los demás. Ser de izquierda es ayudar a los más necesitados. Y es velar por las necesidades de los que menos tienen. !Por eso vamos juntos y unidos este 2 de junio con MORENA! Vamos todos juntos con Alejandro Barroso. #YoConBarroso #SanandoTehuacán",1
Facebook,JUEV3S URG3NClA! VOLVl0 A PAS4R LO DE PALACl0 NACl0NAL EL PRESlDENT3 REACCl0NA X0CHlTL Y SU EQUlP0 https://www.facebook.com/amlomx.nacion,2
Facebook,"#ClaudiaSheinbaum 
Hoy vamos camino a Tulancingo, Hidalgo. Me acompaña Jesús. Les deseamos que tengan tod@s un lindo día.",2
Facebook,"Este Junio 2024 llegan las elecciones más sangrientas en México...
Perdidas de casillas, violencia en lugares de la votación y por supuesto control de las misma del crimen organizado. 

#MorenaCrece #MORENA2024",0
Facebook,"Claudia Sheinbaum continuará pacificando a nuestro país atendiendo las causas que originan la violencia. 🕊

#MéxicoConClaudia.️ 🇲🇽",2
Facebook,"La candidata del PRIANRD @XochitlGalvez, presume ser ingeniera, pero la volvió a regar ¡Otra vez no le salieron las cuentas! Aseguró que durante este sexenio han 4s3s1n4d0 a 13 mil 431 mil niños, número que no existe… ",0
Facebook,"Les hablan derechangos, que no se hagan tontejos... 👇😁",0
Facebook,"#Enterate | 🔴 Solicitan acción legal contra Bertha Xóchitl Gálvez Ruiz por presunto plagio del emblema del INE

 #Plagio #INE #BerthaXóchitlGálvezRuiz #AcciónLegal",0
Facebook,Si #xochitl gana la presidencia 😅,0
Facebook,"Baja California le cumplirá a la 4T, #ClaudiaSheinbaum estará feliz a 1 mes de la elección",1
Facebook,Grandes compañeros del movimiento comprometidos con el desarrollo y bienestar de #México. Amplia felicitación por su nombramiento como funcionarios de la próxima presidencia de la República. @fans destacados Alejandro Carvajal,1
Facebook,"M.o.r.e.n.a. solo hizo marketing con su palabra ""BIENESTAR"" pero en la práctica no gobernó, solo se la ha pasado criticando gobiernos anteriores y en campaña con el dinero del pueblo para seguir con sus e.s.t.u.p.i.d.a.s. mentiras y promesas no cumplidas y que ahora están prometiendo lo mismo que no hicieron hicieron en este sexenio... Si ya no lo hicieron, nunca lo harán!!! 
@fans destacados Soy Comunicólogo #NarcoCandidataClaudia #xochitlgalvezpresidenta2024 #XochitlGalvezPresidenta #XochitlVa #NarcoPresidenteAMLO #NiUnVotoAMorena2024 #morenarcos #DebateINE #MorenaNoSabeGobernar #mexico",0
